material_id,formula_pretty,band_gap,formation_energy_per_atom,energy_above_hull,is_stable,source_type,source_url
mp-112,Y,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-112
mp-1120747,Si,0.0,0.453742336666665,0.453742336666666,False,materials_project,https://materialsproject.org/materials/mp-1120747
mp-113,Tc,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-113
mp-1183144,Al,0.0,0.0104807275,0.0104807275,False,materials_project,https://materialsproject.org/materials/mp-1183144
mp-11832,Cs,0.0,0.019877785000002,0.019877785000002,False,materials_project,https://materialsproject.org/materials/mp-11832
mp-1183484,Ca,0.0,0.008999964999999001,0.008999964999999001,False,materials_project,https://materialsproject.org/materials/mp-1183484
mp-1183591,Cd,0.0,0.022316200000002003,0.022316200000002003,False,materials_project,https://materialsproject.org/materials/mp-1183591
mp-1183710,Co,0.0,0.010616019999998,0.010616019999998,False,materials_project,https://materialsproject.org/materials/mp-1183710
mp-1184067,Dy,0.0,0.0022356624999980003,0.0022356624999980003,False,materials_project,https://materialsproject.org/materials/mp-1184067
mp-1184113,Er,0.0,0.022770859166669002,0.022770859166669002,False,materials_project,https://materialsproject.org/materials/mp-1184113
mp-1184367,Eu,0.0,0.012353204999996,0.012353204999996,False,materials_project,https://materialsproject.org/materials/mp-1184367
mp-1184511,In,0.0,0.004732852500001001,0.004732852500001001,False,materials_project,https://materialsproject.org/materials/mp-1184511
mp-1184554,Hg,0.23969999999999902,0.005991672499995,0.005991672499995,False,materials_project,https://materialsproject.org/materials/mp-1184554
mp-1184709,Hg,0.25670000000000004,0.010308889999997,0.010308889999997,False,materials_project,https://materialsproject.org/materials/mp-1184709
mp-1184755,K,0.0,0.008696316249999001,0.008696316249999001,False,materials_project,https://materialsproject.org/materials/mp-1184755
mp-1186367,Pa,0.0,0.008681945000006,0.008681945000006,False,materials_project,https://materialsproject.org/materials/mp-1186367
mp-1186427,Pd,0.0,0.015005062500001002,0.015005062500001002,False,materials_project,https://materialsproject.org/materials/mp-1186427
mp-1186444,Pb,0.0,0.018983265000002,0.018983265000002,False,materials_project,https://materialsproject.org/materials/mp-1186444
mp-1186901,Re,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-1186901
mp-1186916,Rh,0.0,0.021952465000001,0.021952465000001,False,materials_project,https://materialsproject.org/materials/mp-1186916
mp-1187717,Y,0.0,0.043754524999997005,0.043754524999997005,False,materials_project,https://materialsproject.org/materials/mp-1187717
mp-1187761,Xe,6.179399999999999,0.0014944974999990001,0.0014944974999990001,False,materials_project,https://materialsproject.org/materials/mp-1187761
mp-1187875,Yb,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-1187875
mp-1203790,Si,1.359999999999999,0.08439319661764601,0.08439319661764601,False,materials_project,https://materialsproject.org/materials/mp-1203790
mp-12103,N2,0.963499999999999,4.68725978125,4.68725978125,False,materials_project,https://materialsproject.org/materials/mp-12103
mp-123,Nd,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-123
mp-131,Zr,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-131
mp-132,Ca,0.0,0.005909895,0.005909895,False,materials_project,https://materialsproject.org/materials/mp-132
mp-136,Fe,0.0,0.09780592,0.09780592,False,materials_project,https://materialsproject.org/materials/mp-136
mp-139,Sr,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-139
mp-143,Tm,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-143
mp-144,Ho,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-144
mp-145,Lu,0.0,0.0007369333333350001,0.0007369333333350001,False,materials_project,https://materialsproject.org/materials/mp-145
mp-153,Mg,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-153
mp-155,Gd,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-155
mp-165,Si,0.438899999999999,0.013606870000000002,0.013606870000000002,False,materials_project,https://materialsproject.org/materials/mp-165
mp-18,Tb,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-18
mp-19981,Gd,0.0,0.041147265000006004,0.041147265000006004,False,materials_project,https://materialsproject.org/materials/mp-19981
mp-20372,Ce,0.0,0.074905172500002,0.074905172500002,False,materials_project,https://materialsproject.org/materials/mp-20372
mp-20736,Ce,0.0,0.10881668000000001,0.10881668000000001,False,materials_project,https://materialsproject.org/materials/mp-20736
mp-20745,Pb,0.0,0.020497490000003,0.020497490000003,False,materials_project,https://materialsproject.org/materials/mp-20745
mp-21462,Eu,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-21462
mp-23156,He,17.7675,0.001509584999999,0.001509584999999,False,materials_project,https://materialsproject.org/materials/mp-23156
mp-23907,H2,7.4848,2.33081424625,2.33081424625,False,materials_project,https://materialsproject.org/materials/mp-23907
mp-24504,H2,8.0699,0.0024403937500000004,0.0024403937500000004,False,materials_project,https://materialsproject.org/materials/mp-24504
mp-26,La,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-26
mp-2646990,W,0.0,0.496044660000002,0.496044660000002,False,materials_project,https://materialsproject.org/materials/mp-2646990
mp-2646993,Rh,0.0,0.059014695000001005,0.059014695000001005,False,materials_project,https://materialsproject.org/materials/mp-2646993
mp-2646997,Pd,0.0,0.022572985,0.022572985,False,materials_project,https://materialsproject.org/materials/mp-2646997
mp-2647008,Al,0.0,0.032078225,0.032078225,False,materials_project,https://materialsproject.org/materials/mp-2647008
mp-2647013,Mo,0.0,0.42917852499999704,0.42917852499999704,False,materials_project,https://materialsproject.org/materials/mp-2647013
mp-2647022,Pt,0.0,0.069093715000001,0.069093715000001,False,materials_project,https://materialsproject.org/materials/mp-2647022
mp-2647025,Mn,0.0,0.052632352068965,0.052632352068965,False,materials_project,https://materialsproject.org/materials/mp-2647025
mp-2647032,Ir,0.0,0.062916919999999,0.062916919999999,False,materials_project,https://materialsproject.org/materials/mp-2647032
mp-2647044,Ta,0.0,0.285147450000003,0.285147450000003,False,materials_project,https://materialsproject.org/materials/mp-2647044
mp-2647074,V,0.0,0.253784719999998,0.253784719999998,False,materials_project,https://materialsproject.org/materials/mp-2647074
mp-2647103,Nb,0.0,0.30251795999999903,0.30251795999999903,False,materials_project,https://materialsproject.org/materials/mp-2647103
mp-33,Ru,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-33
mp-38,Pr,0.0,0.014565703333335001,0.014565703333335001,False,materials_project,https://materialsproject.org/materials/mp-38
mp-46,Ti,0.0,0.015169603333333,0.015169603333333,False,materials_project,https://materialsproject.org/materials/mp-46
mp-47,C,3.3394999999999992,0.139477217500001,0.139477217500001,False,materials_project,https://materialsproject.org/materials/mp-47
mp-48,C,0.0,0.003121854999999,0.003121854999999,False,materials_project,https://materialsproject.org/materials/mp-48
mp-49,Os,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-49
mp-54,Co,0.0,0.025098924999999002,0.025098924999999002,False,materials_project,https://materialsproject.org/materials/mp-54
mp-56,Ba,0.0,0.015972544999999002,0.015972544999999002,False,materials_project,https://materialsproject.org/materials/mp-56
mp-567365,Kr,7.1771,0.007380098333332001,0.007380098333332001,False,materials_project,https://materialsproject.org/materials/mp-567365
mp-568145,Ar,8.489799999999999,0.0034449549999990003,0.0034449549999990003,False,materials_project,https://materialsproject.org/materials/mp-568145
mp-570510,Xe,6.1917,0.000157779999999,0.000157779999999,False,materials_project,https://materialsproject.org/materials/mp-570510
mp-570752,H2,6.6358999999999995,2.33490076125,2.33490076125,False,materials_project,https://materialsproject.org/materials/mp-570752
mp-571249,Tb,0.0,0.0015717250000000002,0.0015717250000010002,False,materials_project,https://materialsproject.org/materials/mp-571249
mp-604318,K,0.0,0.008703191249999001,0.008703191249999001,False,materials_project,https://materialsproject.org/materials/mp-604318
mp-604321,Rb,0.0,0.0022357275,0.0022357275,False,materials_project,https://materialsproject.org/materials/mp-604321
mp-606949,C,0.0,0.006065369166667001,0.006065369166668001,False,materials_project,https://materialsproject.org/materials/mp-606949
mp-611426,C,4.521799999999999,0.12258669875000001,0.12258669875000001,False,materials_project,https://materialsproject.org/materials/mp-611426
mp-611448,C,4.399799999999999,0.11882863916666701,0.11882863916666601,False,materials_project,https://materialsproject.org/materials/mp-611448
mp-616440,C,4.3668,0.11723812312500001,0.11723812312500001,False,materials_project,https://materialsproject.org/materials/mp-616440
mp-639727,Cs,0.0,0.0198479075,0.0198479075,False,materials_project,https://materialsproject.org/materials/mp-639727
mp-67,Sc,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-67
mp-672233,N2,6.5645,0.011450806249999002,0.011450806249999002,False,materials_project,https://materialsproject.org/materials/mp-672233
mp-68,Sm,0.0,0.019146124999998,0.019146124999998,False,materials_project,https://materialsproject.org/materials/mp-68
mp-69,Sm,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-69
mp-79,Zn,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-79
